id_cliente,nome,cidade,idade,data_cadastro
2968,Larissa Guerra,Ceilândia,50,2026-03-22
2969,Carolina Peixoto,Águas Claras,43,2025-05-20
2970,Catarina Aparecida,Gama,43,2025-02-23
2971,Srta. Lorena Montenegro,Ceilândia,34,2023-07-10
2972,Luiza Cavalcanti,Águas Claras,18,2025-08-11
2973,José Barbosa,Águas Claras,43,2024-01-11
2974,Rodrigo Camargo,Brasília,30,2024-08-25
2975,Davi Costa,Sobradinho,20,2025-04-07
2976,Theo Cunha,Brasília,27,2025-09-15
2977,Lavínia Novaes,Taguatinga,31,2024-04-30
2978,João Miguel Viana,Gama,60,2024-10-05
2979,Ana Luiza Melo,Taguatinga,28,2025-12-28
2980,Amanda Leão,Brasília,21,2025-07-18
2981,Sr. Rhavi Sampaio,Gama,21,2026-03-28
2982,Ana Júlia Araújo,Águas Claras,60,2023-10-31
2983,Marina Lopes,Taguatinga,32,2023-06-12
2984,Enrico Rezende,Ceilândia,53,2025-06-12
2985,Dr. Luan Pinto,Ceilândia,59,2024-02-05
2986,Sra. Carolina Alves,Águas Claras,28,2025-11-20
2987,Cauê Mendonça,Sobradinho,43,2024-05-01
2988,Alana Rezende,Gama,35,2025-01-23
2989,Aylla Almeida,Sobradinho,26,2023-10-25
2990,Juliana Costela,Taguatinga,54,2023-08-10
2991,Arthur Miguel Ribeiro,Sobradinho,53,2026-04-22
2992,Maria Luiza Aragão,Taguatinga,37,2024-08-07
2993,Bernardo Correia,Brasília,22,2024-11-01
2994,Sra. Ana Carolina Duarte,Águas Claras,56,2023-10-29
2995,Emilly Peixoto,Ceilândia,25,2026-04-26
2996,José Sá,Gama,30,2025-07-09
2997,Srta. Natália Ribeiro,Sobradinho,31,2023-05-19
2998,Davi Miguel Ribeiro,Ceilândia,46,2023-08-07
2999,Aurora da Rosa,Brasília,57,2024-12-17
3000,Isaque Nascimento,Brasília,30,2024-03-28
33,Yan da Luz,Águas Claras,22,2024-07-30
454,Dr. Emanuel Costa,Gama,50,2024-09-19
1598,João Lucas Azevedo,Sobradinho,49,2023-11-17
551,José Miguel Casa Grande,Ceilândia,27,2025-02-26
1260,Eloá Gomes,Ceilândia,59,2023-08-26
2042,Maya Brito,Gama,33,2026-03-25
781,Sr. João Nogueira,Taguatinga,46,2025-04-21
2548,Dr. Lucas Gabriel Azevedo,Brasília,42,2023-11-08
919,Manuela Montenegro,Sobradinho,60,2025-02-12
960,Ana Clara da Rosa,Brasília,27,2025-07-13
